Provider,Specialty,City,State / Country,Total Medicare payments
"BLOCH, MARTIN A",General Practice,GOLDEN,CO,49095.91
"PINO, EMERY J",Physical Therapist,GOLDEN,CO,48664.87
"HERMSEN, THOMAS P",Physical Therapist,GOLDEN,CO,47151.78
"JOHNSON, KEVIN R",Physical Therapist,GOLDEN,CO,45443.49
"LOUTZENHISER, LONNIE E",Orthopedic Surgery,GOLDEN,CO,44593.42
"QUINN, JORDANNA",Osteopathic Manipulative Medicine,GOLDEN,CO,43382.06
"GOTTLOB, CHARLES A",Sports Medicine,GOLDEN,CO,42766.32
"HUMPHREY, COURTNEY M",Physical Therapist,GOLDEN,CO,42227.66
"LAFAVE, RICHARD D",Physical Therapist,GOLDEN,CO,41688.63
"FLOOD, SUSAN B",Family Practice,GOLDEN,CO,41163.51
"FITZGERALD, LISA M",Occupational therapist,GOLDEN,CO,38442.08
"WONG, DOUGLAS C",Orthopedic Surgery,GOLDEN,CO,37854.02
"ROBINSON, MITCHEL S",Sports Medicine,GOLDEN,CO,36203.91
"DOUGHERTY, KELLY A",Physical Therapist,GOLDEN,CO,35930.82
"WILDFONG, CINDY C",Licensed Clinical Social Worker,GOLDEN,CO,34189.90
"PATNOE, SHAE L",Physical Therapist,GOLDEN,CO,33873.23
"BUTLER, RHETT H",Emergency Medicine,GOLDEN,CO,33094.77
"GERMAN, DEANN L",Physical Therapist,GOLDEN,CO,32785.34
"STAHL, ERIC J",Sports Medicine,GOLDEN,CO,30364.82
"MURKEN, ROGER E",Orthopedic Surgery,GOLDEN,CO,30037.88
"PUSCHAK, THOMAS J",Orthopedic Surgery,GOLDEN,CO,29669.69
"POWERS, DENISE J",Physical Therapist,GOLDEN,CO,29193.96
"DEOL, PREMJIT S",Orthopedic Surgery,GOLDEN,CO,29055.19
"DESIATO, JOHN V",Physical Therapist,GOLDEN,CO,25747.24
"SOLMOS, MICHAEL J",Anesthesiology,GOLDEN,CO,24107.30
"SOMERS, SHERRIE L",Internal Medicine,GOLDEN,CO,22725.27
"MIDDLETON, BARBARA J",Licensed Clinical Social Worker,GOLDEN,CO,22205.51
"MITCHELL, DONNA F",Anesthesiology,GOLDEN,CO,21668.90
"SEEMANN, MITCHELL D",Sports Medicine,GOLDEN,CO,21643.11
"LYNG, JENNIFER M",Physical Therapist,GOLDEN,CO,20168.76
"GIOVANIELLI, KIRA R",Dermatology,GOLDEN,CO,19705.10
"DESAI, BHARAT M",Orthopedic Surgery,GOLDEN,CO,19437.39
"KOLLMYER, WILLIAM P",Physical Therapist,GOLDEN,CO,18648.06
"PENNINGTON, DAVID S",Anesthesiology,GOLDEN,CO,18442.67
"MILLER, TINA M",Physical Therapist,GOLDEN,CO,18075.44
"DEMMON, KEITH",Physical Therapist,GOLDEN,CO,17180.58
"MCNAIR, PATRICK J",Sports Medicine,GOLDEN,CO,16174.17
"DORRIS, CANDICE L",Physician Assistant,GOLDEN,CO,14998.17
"BRIAN, CHRISTOPHER M",Hand Surgery,GOLDEN,CO,14434.01
"OLSEN, SHAWNA N",Physical Therapist,GOLDEN,CO,14124.36
"DAUGHARTY, MAIRE C",Anesthesiology,GOLDEN,CO,13825.64
"PEDERSON, WILLIAM F",Anesthesiology,GOLDEN,CO,13386.44
"LAURNEN, MARK E",Anesthesiology,GOLDEN,CO,13236.13
"THOMPSON, STEPHEN J",CRNA,GOLDEN,CO,12501.09
"LEE, DAVID J",Anesthesiology,GOLDEN,CO,12032.91
"ARORA, SANJAY K",Anesthesiology,GOLDEN,CO,12024.63
"MITCHELL, DOUGLAS C",Anesthesiology,GOLDEN,CO,11203.63
"COHEN, PAUL J",Anesthesiology,GOLDEN,CO,10944.10
"FRIERMOOD, THOMAS G",Orthopedic Surgery,GOLDEN,CO,10689.52
"MAYEDA, SAM K",Anesthesiology,GOLDEN,CO,10344.19
"BARON, SAMUEL J",Optometry,GOLDEN,CO,9874.65
"BREDAR, DANIEL J",Anesthesiology,GOLDEN,CO,9812.19
"DANIELS, CLIFTON A",Anesthesiology,GOLDEN,CO,9703.42
"KENNEDY, AMY K",Physician Assistant,GOLDEN,CO,9572.22
"FOX, BRIAN W",Physician Assistant,GOLDEN,CO,9537.23
"ARTHUR, LEE E",Anesthesiology,GOLDEN,CO,9463.82
"LAURIE, WILLIAM B",Optometry,GOLDEN,CO,9274.54
"DAVIS, HEIDI",Physician Assistant,GOLDEN,CO,8613.32
"HAMILTON, JEFFREY M",Physician Assistant,GOLDEN,CO,8529.62
"MILLER, MICHELLE S",Physical Therapist,GOLDEN,CO,8506.20
"WILSON, STUART A",Physical Therapist,GOLDEN,CO,8335.92
"HENNINGER, LINDSEY J",Physician Assistant,GOLDEN,CO,8297.34
"GASSER, RYAN M",Orthopedic Surgery,GOLDEN,CO,8234.64
"CAPUTO, STEVEN J",Anesthesiology,GOLDEN,CO,7964.72
"SIMMS, CHASE",Physical Therapist,GOLDEN,CO,7706.76
DILLON COMPANIES INC,Mass Immunization Roster Biller,GOLDEN,CO,7492.47
"WILLIS, MURRAY S",Anesthesiology,GOLDEN,CO,7484.34
"WALTZ, MICHAEL D",Anesthesiology,GOLDEN,CO,7454.24
"COHEN, STEVEN R",Anesthesiology,GOLDEN,CO,7425.24
"VINER, JESSE A",Physician Assistant,GOLDEN,CO,7242.13
WALGREEN CO,Mass Immunization Roster Biller,GOLDEN,CO,7147.44
"GROSSER, DAVID",Anesthesiology,GOLDEN,CO,7119.00
"SYVERUD, THOMAS A",Anesthesiology,GOLDEN,CO,7016.38
"NICHOLSON, ASHLEY L",Physician Assistant,GOLDEN,CO,6458.04
SAFEWAY INC,Mass Immunization Roster Biller,GOLDEN,CO,6077.76
"HERNANDEZ, ERIC J",Family Practice,GOLDEN,CO,6069.60
"FINLEY, LYNDA E",Physician Assistant,GOLDEN,CO,5820.91
"WICKHAM, BRIAN D",Anesthesiology,GOLDEN,CO,5461.53
"YOUMELL, NATHAN D",Physician Assistant,GOLDEN,CO,5379.59
"FIEDLER, STEPHAN O",Anesthesiology,GOLDEN,CO,5324.76
"DOUGALL, DORIN L",Anesthesiology,GOLDEN,CO,5210.97
"ATKINSON, LEIGH",Anesthesiology,GOLDEN,CO,5081.40
"COIT, MARGARET PEGGY J",Physical Therapist,GOLDEN,CO,4862.60
"GIBSON, MARCEY A",Physical Therapist,GOLDEN,CO,4751.79
"MOOD, COREY D",Physician Assistant,GOLDEN,CO,4687.17
"MORGAN, BRIAN C",Physician Assistant,GOLDEN,CO,4555.39
"PAYNE, DARRICK",Anesthesiology,GOLDEN,CO,4356.46
"BROWN, THOMAS L",Chiropractic,GOLDEN,CO,4090.44
"PRATT, BRADLEY W",Physician Assistant,GOLDEN,CO,4084.17
"LAWLER, WENDY L",Anesthesiology,GOLDEN,CO,3934.93
"WHITE, LYNN R",Anesthesiology,GOLDEN,CO,3932.03
"BARBER, JESSICA J",Physician Assistant,GOLDEN,CO,3911.99
"BRONK, BARRY B",Physician Assistant,GOLDEN,CO,3884.81
"WONG, MICHELLE M",Anesthesiology,GOLDEN,CO,3778.86
"PERKINS, VICTORIA A",Occupational therapist,GOLDEN,CO,3682.11
"SULLIVAN, SHEILA M",Physician Assistant,GOLDEN,CO,3519.61
"SUIRE, KYLE M",Family Practice,GOLDEN,CO,3244.86
"JACKSON CONDON, KELLEY R",Optometry,GOLDEN,CO,3244.83
"LANGLEY, JAMES W",Family Practice,GOLDEN,CO,3162.12
"PEACE, WILLIAM J",Orthopedic Surgery,GOLDEN,CO,3157.04
"SELBY, AMANDA L",CRNA,GOLDEN,CO,2962.85
"STONEBRAKER, MARINA",Occupational therapist,GOLDEN,CO,2745.83
"TRIMBLE, MICHAEL J",Physician Assistant,GOLDEN,CO,2089.64
"SILLECK, SONYA B",Physician Assistant,GOLDEN,CO,1732.86
"SPIGHT, KATHRYN E",Physician Assistant,GOLDEN,CO,1323.28
"BERROA, LOUANN C",Physician Assistant,GOLDEN,CO,1187.98
"MADDEN, KIMBERLY F",Physician Assistant,GOLDEN,CO,896.59
"REYNOLDS, MARY",Family Practice,GOLDEN,CO,830.94
"SWENSON, ELIZABETH B",Nurse Practitioner,GOLDEN,CO,525.14
"BERGERON, RICHARD A",Chiropractic,GOLDEN,CO,395.08
"GUTIERREZ, ALEJANDRO",CRNA,GOLDEN,CO,364.32
"TEISSLER, HANA",Anesthesiology,GOLDEN,CO,337.51
