Provider,Specialty,City,State / Country,Total Medicare payments
"TUCKER, DOUGLAS A",Family Practice,GREELEY,CO,90198.18
"STONE, MICHAEL D",Hematology/Oncology,GREELEY,CO,88715.00
"MANTER, CHARLES D",Family Practice,GREELEY,CO,88588.74
"CUNNINGHAM, STEVE A",Physical Therapist,GREELEY,CO,86045.45
"CAMPBELL, RICHARD M",Family Practice,GREELEY,CO,85751.18
"CLANG, DANIEL R",Family Practice,GREELEY,CO,84967.55
"STODDARD, ANDREW P",Family Practice,GREELEY,CO,84620.91
"REINHARDT, MARCUS",Internal Medicine,GREELEY,CO,83469.18
"HALBERT, RICHARD E",Pathology,GREELEY,CO,83423.23
"DUNN, CORY D",Pathology,GREELEY,CO,82434.34
"DAWSON, JUDD W",Family Practice,GREELEY,CO,81449.07
"VAARDAHL, MICHAEL D",Podiatry,GREELEY,CO,81060.47
"CHEN, ARTHUR F",Otolaryngology,GREELEY,CO,80401.51
"LININGER, THOMAS R",Medical Oncology,GREELEY,CO,79509.92
"ADAMS, JOHN C",Ophthalmology,GREELEY,CO,78901.89
"WIEDEMAN, MARJORIE M",Diagnostic Radiology,GREELEY,CO,78878.93
"DEMEKE, TESFAYE",Internal Medicine,GREELEY,CO,78020.81
"PFLIEGER, DANIEL P",Family Practice,GREELEY,CO,77839.56
"KADING, STEVEN O",Gastroenterology,GREELEY,CO,76980.97
"RACINE, KIMBERLY",Physician Assistant,GREELEY,CO,76396.09
"KALT, STEVEN M",Internal Medicine,GREELEY,CO,75796.35
"THOMPSON, KEITH S",Internal Medicine,GREELEY,CO,74934.31
"LOFTIN, ANDREW A",Physician Assistant,GREELEY,CO,74916.47
"FITZGERALD, DAVID J",Pulmonary Disease,GREELEY,CO,74291.38
"SEITZ, DAVID J",Physician Assistant,GREELEY,CO,71547.39
"BROTSKY, ROCHELLE J",Ophthalmology,GREELEY,CO,71476.15
"BUDENSIEK, RICHARD L",Family Practice,GREELEY,CO,70364.37
"IRISH, MARGARET A",Physical Medicine and Rehabilitation,GREELEY,CO,68554.68
"MARSH, RANDALL C",Cardiology,GREELEY,CO,68303.50
"JACOB, JOSEPH P",Physical Medicine and Rehabilitation,GREELEY,CO,67260.11
"PAZIK, THOMAS J",Orthopedic Surgery,GREELEY,CO,66116.66
"GRAUERHOLZ, BRENT D",Family Practice,GREELEY,CO,65351.19
"SHEDD, MICHAEL W",Pulmonary Disease,GREELEY,CO,64295.95
"ABU QWAIDER, YAZAN A",Gastroenterology,GREELEY,CO,63849.65
"SNYDER, JOSHUA T",Orthopedic Surgery,GREELEY,CO,63293.64
"TULLIS, GENE E",Cardiac Surgery,GREELEY,CO,62149.95
"SMITH, TODD S",Physical Therapist,GREELEY,CO,62053.90
"GILLESPIE-WAGNER, JAN",Anesthesiology,GREELEY,CO,60982.00
"LYLE, BRIAN S",Cardiology,GREELEY,CO,60121.51
"ZUCKER, CHARLES I",Family Practice,GREELEY,CO,60097.37
"YOUNG, MARK D",Family Practice,GREELEY,CO,58949.93
"RICHTER, DAVID",Emergency Medicine,GREELEY,CO,57626.55
"GUPTA, SANJAY K",Otolaryngology,GREELEY,CO,56866.15
"BAKER, JEFFREY T",Emergency Medicine,GREELEY,CO,55082.62
"LEY, JAMES W",Family Practice,GREELEY,CO,54154.68
"GROSSNICKLE, MARK D",Orthopedic Surgery,GREELEY,CO,52366.46
"MILLS, ANGELA M",Internal Medicine,GREELEY,CO,52172.77
"HUNTER, BRETT P",Orthopedic Surgery,GREELEY,CO,52120.17
"MORRIS, MARILYN",Nurse Practitioner,GREELEY,CO,52044.50
"ROSENBLATT, MARK",Gastroenterology,GREELEY,CO,51968.13
"OLIGMUELLER, WILLIAM J",Family Practice,GREELEY,CO,50624.42
"SIDES, STEVEN D",Orthopedic Surgery,GREELEY,CO,50516.78
"FRASER, LESLEY A",General Surgery,GREELEY,CO,50270.37
"NOORDEWIER, EDWIN R",Family Practice,GREELEY,CO,50116.79
"ATWOOD, THOMAS C",Podiatry,GREELEY,CO,48774.15
"RIPLEY, LORI A",Family Practice,GREELEY,CO,48499.18
"JORGENSEN, MEGGAN B",Physical Therapist,GREELEY,CO,47360.11
"MAGNUSON, DOUGLAS A",Family Practice,GREELEY,CO,47184.89
"REIN, JODY A",Emergency Medicine,GREELEY,CO,46388.20
"MICHAEL, CHRISTOPHER S",Anesthesiology,GREELEY,CO,46282.97
"MARTIN, DARREL",Physical Therapist,GREELEY,CO,46249.06
"KOSOLA, SCOTT",Physical Therapist,GREELEY,CO,45556.13
"BUSSEY, RANDY M",Orthopedic Surgery,GREELEY,CO,44698.58
"GROVER, JEREMY R",Physician Assistant,GREELEY,CO,44668.13
"SIGLER, JAMES",Physical Medicine and Rehabilitation,GREELEY,CO,44279.44
"JENSEN, RUTH H",Nurse Practitioner,GREELEY,CO,44194.90
"WILSON, DONALD C",Family Practice,GREELEY,CO,44161.95
"CORONA, JOSEPH A",Family Practice,GREELEY,CO,44109.63
"PETERSON, KEITH E",Otolaryngology,GREELEY,CO,43828.69
"FULLER, MICHAEL",Psychiatry,GREELEY,CO,43806.58
"DONAHUE, LYNNE M",Physical Therapist,GREELEY,CO,43730.32
"COCKRELL, GAIL Y",General Surgery,GREELEY,CO,43411.27
"LYONS, MAURICE I",General Surgery,GREELEY,CO,42112.93
"RANDLE, MICHAEL T",Internal Medicine,GREELEY,CO,41491.35
"HYNDMAN, JAMIE L",Physician Assistant,GREELEY,CO,41376.21
"JEFFERS, WAYNE S",Family Practice,GREELEY,CO,41175.64
"SHAFFER, WILLIAM R",Neurology,GREELEY,CO,40727.99
"HUIZINGH, RYAN S",Physician Assistant,GREELEY,CO,40588.89
"PETERSON, THOMAS T",Otolaryngology,GREELEY,CO,40245.81
"DUNN, KATE T",Physical Therapist,GREELEY,CO,40045.85
"RICHARDS, KENNETH M",Cardiac Surgery,GREELEY,CO,40008.21
"KITAGAWA, BENJI K",Emergency Medicine,GREELEY,CO,38365.46
"LANTING, WILLIAM A",Allergy/Immunology,GREELEY,CO,38136.21
"LEE, JAMES S",General Surgery,GREELEY,CO,37841.71
"WAUGH, KYLE B",Family Practice,GREELEY,CO,36850.93
"OGREN, JASON W",General Surgery,GREELEY,CO,36697.86
"SCHMALHORST, BRIAN K",Family Practice,GREELEY,CO,36603.46
"DALLOW, KURT T",Family Practice,GREELEY,CO,36534.86
"ZUMBRUN, STEPHEN",Cardiology,GREELEY,CO,36532.39
REHABILITATION AND VISITING NURSE ASSOCIATION,Public Health Welfare Agency,GREELEY,CO,35442.31
"RAMSEY, BETH A",Nurse Practitioner,GREELEY,CO,35376.34
"FLOYD, CHELSEA L",Physician Assistant,GREELEY,CO,35250.76
"HART, ROBERT T",Anesthesiology,GREELEY,CO,34648.77
"HASKINS, ROBERT S",Family Practice,GREELEY,CO,34252.76
"NWIZU, CHIMA C",Family Practice,GREELEY,CO,33621.18
"SALTZ, SAMUEL L",General Surgery,GREELEY,CO,33578.67
"VANMAANEN, SHERRI A",Nurse Practitioner,GREELEY,CO,33571.97
"TOWNSEND, KIMBERLY",Physician Assistant,GREELEY,CO,32803.32
"SOLECKI, DAVID R",Chiropractic,GREELEY,CO,32779.72
"DUBS, STEVEN M",General Surgery,GREELEY,CO,32378.69
"LYONS, MARIANNE V",Family Practice,GREELEY,CO,32364.03
"YOUNG, LINDA E",Family Practice,GREELEY,CO,31940.62
"NEMEJC, CHARLES",Physician Assistant,GREELEY,CO,31853.74
"MORGAN, FRANK D",Family Practice,GREELEY,CO,31433.56
"STORY, TAMI L",Physical Therapist,GREELEY,CO,31344.23
"VICKERMAN, ROBERT P",General Surgery,GREELEY,CO,31078.61
"PETERSON, JEFFREY E",Family Practice,GREELEY,CO,30724.65
"CODY, JACK C",Chiropractic,GREELEY,CO,30623.56
"MARTINEZ, MATTHEW L",Family Practice,GREELEY,CO,30455.04
"OGDEN, SAMUEL C",Family Practice,GREELEY,CO,30069.83
"CAMPAIN, JIM",Emergency Medicine,GREELEY,CO,30032.79
"KENNEDY, CHRISTOPHER T",Family Practice,GREELEY,CO,29805.00
"LEE, DAN",Nurse Practitioner,GREELEY,CO,29518.10
"BROWER, TINA C",Nurse Practitioner,GREELEY,CO,29261.11
"JACOBS, LISA R",Clinical Psychologist,GREELEY,CO,29196.38
"COLGAN, ANN T",Family Practice,GREELEY,CO,29147.48
"WIEDEMAN, GARY M",Chiropractic,GREELEY,CO,29076.18
"HATCH, DANIEL J",Podiatry,GREELEY,CO,28542.59
"TRYGGESTAD, DAVID I",Internal Medicine,GREELEY,CO,28483.72
"MARINO, EDWARD L",Physician Assistant,GREELEY,CO,28480.25
"SIMONSSON, OLA A",Physical Therapist,GREELEY,CO,28382.49
"DEWALL, DEBRA A",Physician Assistant,GREELEY,CO,28226.56
"ROMMEREIM-MADDEN, DAPHNE K",Family Practice,GREELEY,CO,27800.55
"JONES, JENNAH",Physical Therapist,GREELEY,CO,27625.92
"MCCALL, JANIS R",Family Practice,GREELEY,CO,27385.40
"HUFF, JEFFREY B",Psychiatry,GREELEY,CO,27280.06
"MAXWELL, PETER",Emergency Medicine,GREELEY,CO,27051.17
"DIAL, DANIELLE M",Nurse Practitioner,GREELEY,CO,26772.73
"GOEHRING, JEROLD D",Physician Assistant,GREELEY,CO,26690.31
"CIARVELLA, AMBER",Physician Assistant,GREELEY,CO,26594.17
"MERKOW, ALAN J",Anesthesiology,GREELEY,CO,26513.06
"SPRINGFIELD, MICHAEL J",Chiropractic,GREELEY,CO,26496.26
"SILLS, THERON",Psychiatry,GREELEY,CO,26251.90
"MATTOX, AMY E",Family Practice,GREELEY,CO,25951.41
"COLLIER, CAROL D",Psychiatry,GREELEY,CO,25358.44
"FAHRENHOLTZ, HERBERT D",Family Practice,GREELEY,CO,25159.82
"HUTCHISON, TIM",Emergency Medicine,GREELEY,CO,24728.23
WALGREEN CO,Mass Immunization Roster Biller,GREELEY,CO,24667.02
"CLANG, TAMARA S",Family Practice,GREELEY,CO,24647.63
"BRIGHI, MATTHEW C",Chiropractic,GREELEY,CO,24472.03
"PACE, ROBERT S",Allergy/Immunology,GREELEY,CO,23696.03
"SIMONSSON, MICHELLE",Physician Assistant,GREELEY,CO,23467.54
"COONROD, RITA A",Family Practice,GREELEY,CO,23100.76
"LAUDICK, TANYA L",Nurse Practitioner,GREELEY,CO,23042.50
"REYNOLDS, KARA",Physician Assistant,GREELEY,CO,22467.67
"MOORE, MAUREEN C",Nurse Practitioner,GREELEY,CO,22031.43
"YOUNG, CHRISTY L",Neurology,GREELEY,CO,21875.20
"JOHNELL, MICHAEL W",General Surgery,GREELEY,CO,21726.66
"COLE, CHARLES A",Emergency Medicine,GREELEY,CO,21592.15
"SHENKENBERG, AMY E",Family Practice,GREELEY,CO,21567.05
"NOEL, CHRISTOPHER A",Nurse Practitioner,GREELEY,CO,21241.52
"GARBER, STACEY L",Family Practice,GREELEY,CO,20414.92
"SCHWARTZ, JEFFREY",Emergency Medicine,GREELEY,CO,20214.53
